Ano, Mes, Dia, Hora, U, V, UI
2016,2,29,18,-3.51,-8.8574,1421.6
2016,3,1,0,-2.7123,-6.8443,848.83
2016,3,1,6,-1.256,-4.295,323.76
2016,3,1,12,1.5378,-1.7471,68.499
2016,3,1,18,3.354,-0.54073,30.945
2016,3,2,0,5.031,-0.8111,69.627
2016,3,2,6,4.6915,-0.5422,43.136
2016,3,2,12,2.7362,-3.2253,229.8
2016,3,2,18,0.78086,-5.9083,593.16
2016,3,3,0,NaN,NaN,NaN
2016,3,3,6,NaN,NaN,NaN
2016,3,3,12,NaN,NaN,NaN
2016,3,3,18,NaN,NaN,NaN
2016,3,4,0,NaN,NaN,NaN
2016,3,4,6,NaN,NaN,NaN
2016,3,4,12,NaN,NaN,NaN
2016,3,4,18,NaN,NaN,NaN
2016,3,5,0,NaN,NaN,NaN
2016,3,5,6,NaN,NaN,NaN
2016,3,5,12,NaN,NaN,NaN
2016,3,5,18,NaN,NaN,NaN
2016,3,6,0,NaN,NaN,NaN
2016,3,6,6,NaN,NaN,NaN
2016,3,6,12,NaN,NaN,NaN
2016,3,6,18,NaN,NaN,NaN
2016,3,7,0,NaN,NaN,NaN
2016,3,7,6,NaN,NaN,NaN
2016,3,7,12,NaN,NaN,NaN
2016,3,7,18,NaN,NaN,NaN
2016,3,8,0,NaN,NaN,NaN
2016,3,8,6,NaN,NaN,NaN
2016,3,8,12,NaN,NaN,NaN
2016,3,8,18,NaN,NaN,NaN
2016,3,9,0,NaN,NaN,NaN
2016,3,9,6,NaN,NaN,NaN
2016,3,9,12,NaN,NaN,NaN
2016,3,9,18,NaN,NaN,NaN
2016,3,10,0,NaN,NaN,NaN
2016,3,10,6,NaN,NaN,NaN
2016,3,10,12,NaN,NaN,NaN
2016,3,10,18,NaN,NaN,NaN
2016,3,11,0,NaN,NaN,NaN
2016,3,11,6,NaN,NaN,NaN
2016,3,11,12,NaN,NaN,NaN
2016,3,11,18,NaN,NaN,NaN
2016,3,12,0,NaN,NaN,NaN
2016,3,12,6,NaN,NaN,NaN
2016,3,12,12,NaN,NaN,NaN
2016,3,12,18,NaN,NaN,NaN
2016,3,13,0,NaN,NaN,NaN
2016,3,13,6,NaN,NaN,NaN
2016,3,13,12,NaN,NaN,NaN
2016,3,13,18,NaN,NaN,NaN
2016,3,14,0,NaN,NaN,NaN
2016,3,14,6,NaN,NaN,NaN
2016,3,14,12,NaN,NaN,NaN
2016,3,14,18,NaN,NaN,NaN
2016,3,15,0,NaN,NaN,NaN
2016,3,15,6,NaN,NaN,NaN
2016,3,15,12,NaN,NaN,NaN
2016,3,15,18,NaN,NaN,NaN
2016,3,16,0,NaN,NaN,NaN
2016,3,16,6,NaN,NaN,NaN
2016,3,16,12,NaN,NaN,NaN
2016,3,16,18,NaN,NaN,NaN
2016,3,17,0,NaN,NaN,NaN
2016,3,17,6,NaN,NaN,NaN
2016,3,17,12,NaN,NaN,NaN
2016,3,17,18,NaN,NaN,NaN
2016,3,18,0,NaN,NaN,NaN
2016,3,18,6,NaN,NaN,NaN
2016,3,18,12,NaN,NaN,NaN
2016,3,18,18,NaN,NaN,NaN
2016,3,19,0,NaN,NaN,NaN
2016,3,19,6,NaN,NaN,NaN
2016,3,19,12,NaN,NaN,NaN
2016,3,19,18,NaN,NaN,NaN
2016,3,20,0,NaN,NaN,NaN
2016,3,20,6,NaN,NaN,NaN
2016,3,20,12,NaN,NaN,NaN
2016,3,20,18,NaN,NaN,NaN
2016,3,21,0,NaN,NaN,NaN
2016,3,21,6,NaN,NaN,NaN
2016,3,21,12,NaN,NaN,NaN
2016,3,21,18,NaN,NaN,NaN
2016,3,22,0,NaN,NaN,NaN
2016,3,22,6,NaN,NaN,NaN
2016,3,22,12,NaN,NaN,NaN
2016,3,22,18,NaN,NaN,NaN
2016,3,23,0,NaN,NaN,NaN
2016,3,23,6,NaN,NaN,NaN
2016,3,23,12,NaN,NaN,NaN
2016,3,23,18,NaN,NaN,NaN
2016,3,24,0,NaN,NaN,NaN
2016,3,24,6,NaN,NaN,NaN
2016,3,24,12,NaN,NaN,NaN
2016,3,24,18,NaN,NaN,NaN
2016,3,25,0,NaN,NaN,NaN
2016,3,25,6,NaN,NaN,NaN
2016,3,25,12,NaN,NaN,NaN
2016,3,25,18,NaN,NaN,NaN
2016,3,26,0,NaN,NaN,NaN
2016,3,26,6,NaN,NaN,NaN
2016,3,26,12,NaN,NaN,NaN
2016,3,26,18,NaN,NaN,NaN
2016,3,27,0,NaN,NaN,NaN
2016,3,27,6,NaN,NaN,NaN
2016,3,27,12,NaN,NaN,NaN
2016,3,27,18,NaN,NaN,NaN
2016,3,28,0,NaN,NaN,NaN
2016,3,28,6,NaN,NaN,NaN
2016,3,28,12,NaN,NaN,NaN
2016,3,28,18,NaN,NaN,NaN
2016,3,29,0,NaN,NaN,NaN
2016,3,29,6,NaN,NaN,NaN
2016,3,29,12,NaN,NaN,NaN
2016,3,29,18,NaN,NaN,NaN
2016,3,30,0,NaN,NaN,NaN
2016,3,30,6,NaN,NaN,NaN
2016,3,30,12,NaN,NaN,NaN
2016,3,30,18,NaN,NaN,NaN
2016,3,31,0,NaN,NaN,NaN
2016,3,31,6,NaN,NaN,NaN
2016,3,31,12,NaN,NaN,NaN
2016,3,31,18,NaN,NaN,NaN
2016,4,1,0,NaN,NaN,NaN
2016,4,1,6,NaN,NaN,NaN
2016,4,1,12,NaN,NaN,NaN
2016,4,1,18,NaN,NaN,NaN
2016,4,2,0,NaN,NaN,NaN
2016,4,2,6,NaN,NaN,NaN
2016,4,2,12,NaN,NaN,NaN
2016,4,2,18,NaN,NaN,NaN
2016,4,3,0,NaN,NaN,NaN
2016,4,3,6,NaN,NaN,NaN
2016,4,3,12,NaN,NaN,NaN
2016,4,3,18,NaN,NaN,NaN
2016,4,4,0,NaN,NaN,NaN
2016,4,4,6,NaN,NaN,NaN
2016,4,4,12,NaN,NaN,NaN
2016,4,4,18,NaN,NaN,NaN
2016,4,5,0,NaN,NaN,NaN
2016,4,5,6,NaN,NaN,NaN
2016,4,5,12,NaN,NaN,NaN
2016,4,5,18,NaN,NaN,NaN
2016,4,6,0,NaN,NaN,NaN
2016,4,6,6,NaN,NaN,NaN
2016,4,6,12,NaN,NaN,NaN
2016,4,6,18,NaN,NaN,NaN
2016,4,7,0,NaN,NaN,NaN
2016,4,7,6,NaN,NaN,NaN
2016,4,7,12,NaN,NaN,NaN
2016,4,7,18,NaN,NaN,NaN
2016,4,8,0,NaN,NaN,NaN
2016,4,8,6,NaN,NaN,NaN
2016,4,8,12,NaN,NaN,NaN
2016,4,8,18,NaN,NaN,NaN
2016,4,9,0,NaN,NaN,NaN
2016,4,9,6,NaN,NaN,NaN
2016,4,9,12,NaN,NaN,NaN
2016,4,9,18,NaN,NaN,NaN
2016,4,10,0,NaN,NaN,NaN
2016,4,10,6,NaN,NaN,NaN
2016,4,10,12,NaN,NaN,NaN
2016,4,10,18,NaN,NaN,NaN
2016,4,11,0,NaN,NaN,NaN
2016,4,11,6,NaN,NaN,NaN
2016,4,11,12,NaN,NaN,NaN
2016,4,11,18,NaN,NaN,NaN
2016,4,12,0,NaN,NaN,NaN
2016,4,12,6,NaN,NaN,NaN
2016,4,12,12,NaN,NaN,NaN
2016,4,12,18,NaN,NaN,NaN
2016,4,13,0,NaN,NaN,NaN
2016,4,13,6,NaN,NaN,NaN
2016,4,13,12,NaN,NaN,NaN
2016,4,13,18,NaN,NaN,NaN
2016,4,14,0,NaN,NaN,NaN
2016,4,14,6,NaN,NaN,NaN
2016,4,14,12,NaN,NaN,NaN
2016,4,14,18,NaN,NaN,NaN
2016,4,15,0,NaN,NaN,NaN
2016,4,15,6,NaN,NaN,NaN
2016,4,15,12,NaN,NaN,NaN
2016,4,15,18,NaN,NaN,NaN
2016,4,16,0,NaN,NaN,NaN
2016,4,16,6,NaN,NaN,NaN
2016,4,16,12,NaN,NaN,NaN
2016,4,16,18,NaN,NaN,NaN
2016,4,17,0,NaN,NaN,NaN
2016,4,17,6,NaN,NaN,NaN
2016,4,17,12,NaN,NaN,NaN
2016,4,17,18,NaN,NaN,NaN
2016,4,18,0,NaN,NaN,NaN
2016,4,18,6,NaN,NaN,NaN
2016,4,18,12,NaN,NaN,NaN
2016,4,18,18,NaN,NaN,NaN
2016,4,19,0,NaN,NaN,NaN
2016,4,19,6,NaN,NaN,NaN
2016,4,19,12,NaN,NaN,NaN
2016,4,19,18,NaN,NaN,NaN
2016,4,20,0,NaN,NaN,NaN
2016,4,20,6,NaN,NaN,NaN
2016,4,20,12,NaN,NaN,NaN
2016,4,20,18,NaN,NaN,NaN
2016,4,21,0,NaN,NaN,NaN
2016,4,21,6,NaN,NaN,NaN
2016,4,21,12,NaN,NaN,NaN
2016,4,21,18,NaN,NaN,NaN
2016,4,22,0,NaN,NaN,NaN
2016,4,22,6,NaN,NaN,NaN
2016,4,22,12,NaN,NaN,NaN
2016,4,22,18,NaN,NaN,NaN
2016,4,23,0,NaN,NaN,NaN
2016,4,23,6,NaN,NaN,NaN
2016,4,23,12,NaN,NaN,NaN
2016,4,23,18,NaN,NaN,NaN
2016,4,24,0,NaN,NaN,NaN
2016,4,24,6,NaN,NaN,NaN
2016,4,24,12,NaN,NaN,NaN
2016,4,24,18,NaN,NaN,NaN
2016,4,25,0,NaN,NaN,NaN
2016,4,25,6,NaN,NaN,NaN
2016,4,25,12,NaN,NaN,NaN
2016,4,25,18,NaN,NaN,NaN
2016,4,26,0,NaN,NaN,NaN
2016,4,26,6,NaN,NaN,NaN
2016,4,26,12,NaN,NaN,NaN
2016,4,26,18,NaN,NaN,NaN
2016,4,27,0,NaN,NaN,NaN
2016,4,27,6,NaN,NaN,NaN
2016,4,27,12,NaN,NaN,NaN
2016,4,27,18,NaN,NaN,NaN
2016,4,28,0,NaN,NaN,NaN
2016,4,28,6,NaN,NaN,NaN
2016,4,28,12,NaN,NaN,NaN
2016,4,28,18,NaN,NaN,NaN
2016,4,29,0,NaN,NaN,NaN
2016,4,29,6,NaN,NaN,NaN
2016,4,29,12,NaN,NaN,NaN
2016,4,29,18,NaN,NaN,NaN
2016,4,30,0,NaN,NaN,NaN
2016,4,30,6,NaN,NaN,NaN
2016,4,30,12,NaN,NaN,NaN
2016,4,30,18,NaN,NaN,NaN
2016,5,1,0,NaN,NaN,NaN
2016,5,1,6,NaN,NaN,NaN
2016,5,1,12,NaN,NaN,NaN
2016,5,1,18,NaN,NaN,NaN
2016,5,2,0,NaN,NaN,NaN
2016,5,2,6,NaN,NaN,NaN
2016,5,2,12,NaN,NaN,NaN
2016,5,2,18,NaN,NaN,NaN
2016,5,3,0,NaN,NaN,NaN
2016,5,3,6,NaN,NaN,NaN
2016,5,3,12,NaN,NaN,NaN
2016,5,3,18,NaN,NaN,NaN
2016,5,4,0,NaN,NaN,NaN
2016,5,4,6,NaN,NaN,NaN
2016,5,4,12,NaN,NaN,NaN
2016,5,4,18,NaN,NaN,NaN
2016,5,5,0,NaN,NaN,NaN
2016,5,5,6,NaN,NaN,NaN
2016,5,5,12,NaN,NaN,NaN
2016,5,5,18,NaN,NaN,NaN
2016,5,6,0,NaN,NaN,NaN
2016,5,6,6,NaN,NaN,NaN
2016,5,6,12,NaN,NaN,NaN
2016,5,6,18,NaN,NaN,NaN
2016,5,7,0,NaN,NaN,NaN
2016,5,7,6,NaN,NaN,NaN
2016,5,7,12,NaN,NaN,NaN
2016,5,7,18,NaN,NaN,NaN
2016,5,8,0,NaN,NaN,NaN
2016,5,8,6,NaN,NaN,NaN
2016,5,8,12,NaN,NaN,NaN
2016,5,8,18,NaN,NaN,NaN
2016,5,9,0,NaN,NaN,NaN
2016,5,9,6,NaN,NaN,NaN
2016,5,9,12,NaN,NaN,NaN
2016,5,9,18,NaN,NaN,NaN
2016,5,10,0,NaN,NaN,NaN
2016,5,10,6,NaN,NaN,NaN
2016,5,10,12,NaN,NaN,NaN
2016,5,10,18,NaN,NaN,NaN
2016,5,11,0,NaN,NaN,NaN
2016,5,11,6,NaN,NaN,NaN
2016,5,11,12,NaN,NaN,NaN
2016,5,11,18,NaN,NaN,NaN
2016,5,12,0,NaN,NaN,NaN
2016,5,12,6,NaN,NaN,NaN
2016,5,12,12,NaN,NaN,NaN
2016,5,12,18,NaN,NaN,NaN
2016,5,13,0,NaN,NaN,NaN
2016,5,13,6,NaN,NaN,NaN
2016,5,13,12,NaN,NaN,NaN
2016,5,13,18,NaN,NaN,NaN
2016,5,14,0,NaN,NaN,NaN
2016,5,14,6,NaN,NaN,NaN
2016,5,14,12,NaN,NaN,NaN
2016,5,14,18,NaN,NaN,NaN
2016,5,15,0,NaN,NaN,NaN
2016,5,15,6,NaN,NaN,NaN
2016,5,15,12,NaN,NaN,NaN
2016,5,15,18,NaN,NaN,NaN
2016,5,16,0,NaN,NaN,NaN
2016,5,16,6,NaN,NaN,NaN
2016,5,16,12,NaN,NaN,NaN
2016,5,16,18,NaN,NaN,NaN
2016,5,17,0,NaN,NaN,NaN
2016,5,17,6,NaN,NaN,NaN
2016,5,17,12,NaN,NaN,NaN
2016,5,17,18,NaN,NaN,NaN
2016,5,18,0,NaN,NaN,NaN
2016,5,18,6,NaN,NaN,NaN
2016,5,18,12,NaN,NaN,NaN
2016,5,18,18,NaN,NaN,NaN
2016,5,19,0,NaN,NaN,NaN
2016,5,19,6,NaN,NaN,NaN
2016,5,19,12,NaN,NaN,NaN
2016,5,19,18,NaN,NaN,NaN
2016,5,20,0,NaN,NaN,NaN
2016,5,20,6,NaN,NaN,NaN
2016,5,20,12,NaN,NaN,NaN
2016,5,20,18,NaN,NaN,NaN
2016,5,21,0,NaN,NaN,NaN
2016,5,21,6,NaN,NaN,NaN
2016,5,21,12,NaN,NaN,NaN
2016,5,21,18,NaN,NaN,NaN
2016,5,22,0,NaN,NaN,NaN
2016,5,22,6,NaN,NaN,NaN
2016,5,22,12,NaN,NaN,NaN
2016,5,22,18,NaN,NaN,NaN
2016,5,23,0,NaN,NaN,NaN
2016,5,23,6,NaN,NaN,NaN
2016,5,23,12,NaN,NaN,NaN
2016,5,23,18,NaN,NaN,NaN
2016,5,24,0,NaN,NaN,NaN
2016,5,24,6,NaN,NaN,NaN
2016,5,24,12,NaN,NaN,NaN
2016,5,24,18,NaN,NaN,NaN
2016,5,25,0,4.0702,5.7688,-686.08
2016,5,25,6,3.3912,6.3065,-760.71
2016,5,25,12,2.1929,7.7847,-1060.6
2016,5,25,18,0.1968,7.2499,-885.73
2016,5,26,0,-1.4394,5.372,-503.29
2016,5,26,6,-1.3003,6.8487,-804.25
2016,5,26,12,-1.1203,6.1772,-653.28
2016,5,26,18,-1.1407,7.2514,-896.66
2016,5,27,0,-1.3003,6.8487,-804.25
2016,5,27,6,-1.5413,10.743,-1963.9
2016,5,27,12,0.31558,9.8007,-1618.9
2016,5,27,18,1.334,8.994,-1377.6
2016,5,28,0,0.51589,8.0551,-1095.2
2016,5,28,6,1.8534,8.0536,-1121.2
2016,5,28,12,3.6492,10.334,-1907.8
2016,5,28,18,8.1031,4.6902,-739.73
2016,5,29,0,4.0906,4.6946,-492.43
2016,5,29,6,7.3258,1.6031,-202.51
2016,5,29,12,6.1274,3.0813,-355.99
2016,5,29,18,4.9698,2.4112,-224.37
2016,5,30,0,4.1517,1.4723,-109.25
2016,5,30,6,2.675,-0.0029414,0.13255
2016,5,30,12,1.677,-0.27037,7.7364
2016,5,30,18,-0.79773,-2.013,73.428
2016,5,31,0,NaN,NaN,NaN
2016,5,31,6,NaN,NaN,NaN
2016,5,31,12,NaN,NaN,NaN
2016,5,31,18,NaN,NaN,NaN
2016,6,1,0,-5.3669,-7.9155,1275.2
2016,6,1,6,-5.9067,-5.901,829.96
2016,6,1,12,-5.5876,-5.0958,649.15
2016,6,1,18,-5.8863,-6.9751,1072.4
2016,6,2,0,-4.7288,-6.3051,837.09
2016,6,2,6,-4.0702,-5.7688,686.08
2016,6,2,12,-0.73658,-5.2354,466.27
2016,6,2,18,1.2595,-4.7005,385.33
2016,6,3,0,2.7158,-2.1512,125.55
2016,6,3,6,2.5155,-0.40555,17.407
2016,6,3,12,3.3132,1.6075,-99.72
2016,6,3,18,4.5116,0.1293,-9.8308
2016,6,4,0,2.9941,0.80227,-41.892
2016,6,4,6,1.4767,1.4752,-51.873
2016,6,4,12,-0.40062,3.4912,-206.67
2016,6,4,18,-0.24108,3.8938,-255.9
2016,6,5,0,0.27833,2.9534,-147.59
2016,6,5,6,0.43787,3.356,-191.34
2016,6,5,12,-0.10191,5.3706,-485.96
2016,6,5,18,-0.28184,6.0421,-615.64
2016,6,6,0,0.35634,7.6525,-987.55
2016,6,6,6,1.755,4.4287,-355.39
2016,6,6,12,1.6362,1.8779,-78.789
2016,6,6,18,0.65857,0.53632,-7.6732
2016,6,7,0,-0.49902,-0.13371,1.1637
2016,6,7,6,-2.1352,-2.0116,99.405
2016,6,7,12,-0.9369,-3.4898,212.42
2016,6,7,18,0.7401,-3.7601,242.74
2016,6,8,0,0.020382,-1.0741,19.438
2016,6,8,6,0.53979,-2.0145,70.775
2016,6,8,12,-0.45826,-2.2819,89.469
2016,6,8,18,-1.4359,-3.6235,237.91
2016,6,9,0,0.08153,-4.2964,311.01
2016,6,9,6,-0.11878,-2.5508,109.73
2016,6,9,12,0.71971,-2.686,125.82
2016,6,9,18,1.2799,-5.7746,575.37
2016,6,10,0,1.7585,-4.5668,376.47
2016,6,10,6,1.7585,-4.5668,376.47
2016,6,10,12,1.3987,-3.2238,190.84
2016,6,10,18,1.5786,-3.8953,275.79
2016,6,11,0,1.8569,-0.94187,33.036
2016,6,11,6,2.2948,2.4142,-135.46
2016,6,11,12,3.2521,4.8298,-473.73
2016,6,11,18,1.9757,1.609,-69.059
2016,6,12,0,2.3152,1.3401,-60.386
2016,6,12,6,4.6507,1.606,-133.11
2016,6,12,12,4.1517,1.4723,-109.25
2016,6,12,18,4.1517,1.4723,-109.25
2016,6,13,0,5.8287,1.2019,-120.5
2016,6,13,6,4.851,-0.1396,11.412
2016,6,13,12,4.6915,-0.5422,43.136
2016,6,13,18,4.0329,-1.0785,75.846
2016,6,14,0,3.9922,1.0697,-74.475
2016,6,14,6,5.608,4.0217,-467.52
2016,6,14,12,7.285,3.7513,-517.8
2016,6,14,18,6.3277,1.3357,-145.51
2016,6,15,0,8.463,3.3472,-513.16
2016,6,15,6,10.839,1.465,-269.92
2016,6,15,12,10.659,2.1365,-391.26
2016,6,15,18,4.6543,-7.3895,1087.1
2016,6,16,0,6.9287,-3.9012,522.55
2016,6,16,6,6.4296,-4.0349,515.95
2016,6,16,12,6.2293,-2.2893,255.94
2016,6,16,18,3.5747,-3.3605,277.73
2016,6,17,0,3.5747,-3.3605,277.73
2016,6,17,6,2.8957,-2.8227,192.28
2016,6,17,12,2.2168,-2.2849,122.53
2016,6,17,18,0.26146,-4.9679,416.33
2016,6,18,0,-0.23756,-5.1017,438.91
2016,6,18,6,-0.75697,-4.1613,296.48
2016,6,18,12,-1.4155,-4.6976,388.24
2016,6,18,18,-3.5508,-6.7091,857.9
2016,6,19,0,-4.0498,-6.8429,916.57
2016,6,19,6,-3.7307,-6.0376,721.84
2016,6,19,12,-3.0518,-6.5754,802.96
2016,6,19,18,-2.5324,-7.5158,1004.1
2016,6,20,0,-1.7142,-6.5769,753.01
2016,6,20,6,-1.4155,-4.6976,388.24
2016,6,20,12,-0.23756,-5.1017,438.91
2016,6,20,18,-1.3952,-5.7717,577.32
2016,6,21,0,-1.4155,-4.6976,388.24
2016,6,21,6,-1.7346,-5.5028,534.84
2016,6,21,12,-0.73658,-5.2354,466.27
2016,6,21,18,-0.89613,-5.638,542.18
2016,6,22,0,-0.7162,-6.3095,674.92
2016,6,22,6,-0.57704,-4.8328,396.23
2016,6,22,12,-0.057634,-5.7732,561.48
2016,6,22,18,0.46177,-6.7136,761.05
2016,6,23,0,1.4394,-5.372,503.29
2016,6,23,6,2.3967,-2.9564,189.54
2016,6,23,12,1.5582,-2.8212,153.17
2016,6,23,18,-0.89613,-5.638,542.18
2016,6,24,0,-1.3544,-7.9199,1072
2016,6,24,6,-1.4936,-9.3966,1506.1
2016,6,24,12,-2.6511,-10.067,1765.3
2016,6,24,18,-2.1114,-12.081,2495.9
2016,6,25,0,-3.7883,-11.811,2467.8
2016,6,25,6,-4.8068,-11.004,2225.9
2016,6,25,12,-6.1035,-13.151,3211.8
2016,6,25,18,-7.5394,-16.774,5196.7
2016,6,26,0,-9.376,-16.907,5505.8
2016,6,26,6,-10.574,-15.428,4861.2
2016,6,26,12,-9.0977,-13.953,3915.2
2016,6,26,18,-9.376,-16.907,5505.8
2016,6,27,0,-9.5967,-14.087,4044.8
2016,6,27,6,-8.4798,-11.269,2677.1
2016,6,27,12,-5.6453,-10.869,2242.4
2016,6,27,18,-4.7864,-12.078,2643.4
2016,6,28,0,-5.944,-12.748,3020.6
2016,6,28,6,-3.3301,-9.5289,1620.3
2016,6,28,12,-3.4896,-9.9315,1761.1
2016,6,28,18,-3.4693,-11.006,2139.3
2016,6,29,0,-2.6308,-11.141,2148.3
2016,6,29,6,-1.3136,-10.068,1722
2016,6,29,12,0.28184,-6.0421,615.64
2016,6,29,18,1.0796,-4.029,283.1
2016,6,30,0,NaN,NaN,NaN
2016,6,30,6,NaN,NaN,NaN
2016,6,30,12,NaN,NaN,NaN
2016,6,30,18,NaN,NaN,NaN
2016,7,1,0,0.89964,-3.3575,196.6
2016,7,1,6,0.56017,-3.0886,163.32
2016,7,1,12,1.2187,-2.5523,121.6
2016,7,1,18,-0.21718,-6.1758,642.88
2016,7,2,0,-0.87575,-6.7121,765.36
2016,7,2,6,-1.3952,-5.7717,577.32
2016,7,2,12,-2.3932,-6.0391,660.85
2016,7,2,18,-5.4653,-11.54,2482.4
2016,7,3,0,-8.2795,-13.014,3381.6
2016,7,3,6,-7.9604,-12.209,2997.6
2016,7,3,12,-7.2815,-12.747,3152.2
2016,7,3,18,-6.4022,-15.03,4136.4
2016,7,4,0,-6.0628,-15.299,4241.2
2016,7,4,6,-4.9256,-13.555,3293.1
2016,7,4,12,-3.2893,-11.677,2386.3
2016,7,4,18,-4.766,-13.152,3099.4
2016,7,5,0,-5.6045,-13.017,3107.7
2016,7,5,6,-6.9828,-10.867,2364.8
2016,7,5,12,-6.3242,-10.331,2108.1
2016,7,5,18,-6.6229,-12.21,2857.2
2016,7,6,0,-7.3223,-10.599,2299.9
2016,7,6,6,-4.8679,-7.7818,1203.2
2016,7,6,12,-2.434,-3.8909,300.81
2016,7,6,18,-4.5692,-5.9025,742.18
2016,7,7,0,-2.3524,-8.1873,1174.9
2016,7,7,6,-2.1929,-7.7847,1060.6
2016,7,7,12,0.14268,-7.5188,952.48
2016,7,7,18,0.14268,-7.5188,952.48
2016,7,8,0,0.94041,-5.5057,518.03
2016,7,8,6,0.35986,-1.343,31.455
2016,7,8,12,-0.11878,-2.5508,109.73
2016,7,8,18,-2.0945,-4.1598,326.36
2016,7,9,0,-2.1929,-7.7847,1060.6
2016,7,9,6,-1.7346,-5.5028,534.84
2016,7,9,12,-1.2152,-6.4432,711.66
2016,7,9,18,-0.057634,-5.7732,561.48
2016,7,10,0,1.5786,-3.8953,275.79
2016,7,10,6,1.6974,-1.3445,49.041
2016,7,10,12,1.3579,-1.0756,31.386
2016,7,10,18,-0.11878,-2.5508,109.73
2016,7,11,0,0.40062,-3.4912,206.67
2016,7,11,6,0.38024,-2.4171,99.629
2016,7,11,12,0.22069,-2.8197,134.35
2016,7,11,18,-0.078016,-4.6991,372.02
2016,7,12,0,-0.25795,-4.0275,273.81
2016,7,12,6,-0.25795,-4.0275,273.81
2016,7,12,12,-0.57704,-4.8328,396.23
2016,7,12,18,-2.3524,-8.1873,1174.9
2016,7,13,0,-3.6899,-8.1859,1238.2
2016,7,13,6,-5.866,-8.0492,1350.5
2016,7,13,12,-6.3446,-9.257,1750
2016,7,13,18,-7.3019,-11.673,2707.3
2016,7,14,0,-7.4614,-12.075,2887.4
2016,7,14,6,-7.5022,-9.9271,2080.8
2016,7,14,12,-7.1831,-9.1219,1784.1
2016,7,14,18,-8.1404,-11.538,2744.3
2016,7,15,0,-8.5206,-9.1204,1917.6
2016,7,15,6,-7.5633,-6.7047,1141.6
2016,7,15,12,-5.608,-4.0217,467.52
2016,7,15,18,-3.5712,-5.635,633.28
2016,7,16,0,-1.5751,-5.1002,458.6
2016,7,16,6,-0.9369,-3.4898,212.42
2016,7,16,12,0.040765,-2.1482,77.753
2016,7,16,18,0.08153,-4.2964,311.01
2016,7,17,0,1.2391,-3.6264,234.11
2016,7,17,6,0.89964,-3.3575,196.6
2016,7,17,12,-0.11878,-2.5508,109.73
2016,7,17,18,1.0592,-2.9549,156.25
2016,7,18,0,1.7381,-3.4927,229.54
2016,7,18,6,0.56017,-3.0886,163.32
2016,7,18,12,1.6566,0.80374,-24.93
2016,7,18,18,0.45826,2.2819,-89.469
2016,7,19,0,2.3559,-0.80816,33.908
2016,7,19,6,3.6323,2.4127,-177.23
2016,7,19,12,1.7958,2.2805,-111.51
2016,7,19,18,1.0184,-0.80669,17.655
2016,7,20,0,1.8162,1.2064,-44.307
2016,7,20,6,2.176,-0.13665,5.019
2016,7,20,12,0.69933,-1.6119,47.71
2016,7,20,18,1.0796,-4.029,283.1
2016,7,21,0,0.061147,-3.2223,174.94
2016,7,21,6,0.85888,-1.2093,30.216
2016,7,21,12,2.3152,1.3401,-60.386
2016,7,21,18,2.4543,2.8168,-177.28
2016,7,22,0,1.0592,-2.9549,156.25
2016,7,22,6,-0.41749,-4.4302,332.08
2016,7,22,12,-2.8515,-8.3211,1233
2016,7,22,18,-4.9663,-11.407,2390.5
2016,7,23,0,-6.6229,-12.21,2857.2
2016,7,23,6,-7.8213,-10.732,2400.9
2016,7,23,12,-6.8232,-10.465,2202.3
2016,7,23,18,-7.3019,-11.673,2707.3
2016,7,24,0,-9.1384,-11.805,2968.7
2016,7,24,6,-7.4818,-11.001,2465.5
2016,7,24,12,-4.6472,-10.602,2067.2
2016,7,24,18,-5.7844,-12.346,2835.3
2016,7,25,0,-6.4634,-11.808,2677.5
2016,7,25,6,-6.8029,-11.539,2603.7
2016,7,25,12,-6.3038,-11.405,2503.7
2016,7,25,18,-6.0831,-14.225,3707.3
2016,7,26,0,-6.9216,-14.09,3725.9
2016,7,26,6,-5.2446,-14.36,3698.2
2016,7,26,12,-4.7456,-14.226,3594.1
2016,7,26,18,-5.343,-17.985,5684.3
2016,7,27,0,-6.8605,-17.312,5430.7
2016,7,27,6,-7.7398,-15.029,4279.7
2016,7,27,12,-6.9013,-15.164,4255.8
2016,7,27,18,-7.2203,-15.969,4714.5
2016,7,28,0,-7.4003,-15.298,4379.2
2016,7,28,6,-6.942,-13.016,3234.3
2016,7,28,12,-5.764,-13.42,3301.7
2016,7,28,18,-5.4246,-13.689,3395.3
2016,7,29,0,-5.7844,-12.346,2835.3
2016,7,29,6,-4.9663,-11.407,2390.5
2016,7,29,12,-3.8087,-10.737,2060.4
2016,7,29,18,-2.9498,-11.946,2476.2
2016,7,30,0,-3.1298,-11.274,2222.3
2016,7,30,6,-0.67544,-8.4577,1208.8
2016,7,30,12,-0.37673,-6.5784,730.18
2016,7,30,18,0.98117,-7.654,994.93
2016,7,31,0,NaN,NaN,NaN
2016,7,31,6,NaN,NaN,NaN
2016,7,31,12,NaN,NaN,NaN
2016,7,31,18,NaN,NaN,NaN
2016,8,1,0,-2.4916,-9.6641,1624.7
2016,8,1,6,-2.9906,-9.7978,1690.8
2016,8,1,12,-2.6715,-8.9926,1421.1
2016,8,1,18,-2.9702,-10.872,2064.1
2016,8,2,0,-3.4896,-9.9315,1761.1
2016,8,2,6,-3.011,-8.7237,1356.2
